<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.12	16:30:00	1.20890	1.20939	1.20856	1.20935	1432	0	1
2021.02.12	16:45:00	1.20936	1.20961	1.20912	1.20920	1066	0	1
2021.02.12	17:00:00	1.20920	1.20985	1.20917	1.20922	1083	0	1
2021.02.12	17:15:00	1.20921	1.21012	1.20917	1.21003	808	0	1
2021.02.12	17:30:00	1.21003	1.21057	1.20982	1.21051	921	0	1
2021.02.12	17:45:00	1.21049	1.21207	1.21042	1.21193	1369	0	1
2021.02.12	18:00:00	1.21194	1.21282	1.21150	1.21231	1077	0	1
2021.02.12	18:15:00	1.21232	1.21265	1.21186	1.21199	924	0	1
2021.02.12	18:30:00	1.21199	1.21248	1.21197	1.21227	752	0	1
2021.02.12	18:45:00	1.21233	1.21282	1.21224	1.21251	694	0	1
2021.02.12	19:00:00	1.21252	1.21282	1.21242	1.21245	446	0	1
2021.02.12	19:15:00	1.21245	1.21289	1.21242	1.21281	452	0	1
2021.02.12	19:30:00	1.21281	1.21282	1.21247	1.21256	451	0	1
2021.02.12	19:45:00	1.21256	1.21264	1.21232	1.21232	524	0	1
2021.02.12	20:00:00	1.21231	1.21262	1.21211	1.21212	536	0	1
2021.02.12	20:15:00	1.21213	1.21225	1.21191	1.21218	544	0	1
2021.02.12	20:30:00	1.21217	1.21231	1.21201	1.21209	329	0	1
2021.02.12	20:45:00	1.21209	1.21222	1.21197	1.21214	408	0	1
2021.02.12	21:00:00	1.21214	1.21237	1.21206	1.21207	354	0	1
2021.02.12	21:15:00	1.21207	1.21212	1.21198	1.21198	209	0	1
2021.02.12	21:30:00	1.21198	1.21208	1.21171	1.21172	172	0	1
2021.02.12	21:45:00	1.21177	1.21189	1.21156	1.21158	271	0	1
2021.02.12	22:00:00	1.21158	1.21165	1.21136	1.21137	293	0	1
2021.02.12	22:15:00	1.21133	1.21151	1.21133	1.21147	204	0	1
2021.02.12	22:30:00	1.21148	1.21166	1.21132	1.21164	234	0	1
2021.02.12	22:45:00	1.21164	1.21191	1.21161	1.21185	429	0	1
2021.02.12	23:00:00	1.21184	1.21201	1.21170	1.21199	254	0	1
2021.02.12	23:15:00	1.21199	1.21208	1.21189	1.21189	172	0	1
2021.02.12	23:30:00	1.21191	1.21209	1.21187	1.21189	295	0	1
2021.02.12	23:45:00	1.21191	1.21199	1.21185	1.21189	331	0	1
2021.02.15	00:00:00	1.21240	1.21244	1.21201	1.21204	80	0	1
2021.02.15	00:15:00	1.21202	1.21214	1.21191	1.21212	96	0	20
2021.02.15	00:30:00	1.21210	1.21237	1.21201	1.21217	276	0	10
2021.02.15	00:45:00	1.21218	1.21237	1.21215	1.21229	198	0	6
2021.02.15	01:00:00	1.21229	1.21250	1.21218	1.21247	267	0	3
2021.02.15	01:15:00	1.21247	1.21251	1.21223	1.21228	279	0	1
2021.02.15	01:30:00	1.21228	1.21228	1.21208	1.21217	259	0	2
2021.02.15	01:45:00	1.21217	1.21220	1.21203	1.21205	274	0	1
2021.02.15	02:00:00	1.21206	1.21212	1.21167	1.21179	663	0	1
2021.02.15	02:15:00	1.21179	1.21229	1.21177	1.21224	362	0	1
2021.02.15	02:30:00	1.21223	1.21233	1.21215	1.21221	237	0	1
2021.02.15	02:45:00	1.21221	1.21229	1.21209	1.21211	339	0	1
2021.02.15	03:00:00	1.21211	1.21226	1.21174	1.21189	347	0	1
2021.02.15	03:15:00	1.21189	1.21224	1.21185	1.21222	281	0	1
2021.02.15	03:30:00	1.21222	1.21279	1.21218	1.21259	443	0	1
2021.02.15	03:45:00	1.21262	1.21285	1.21252	1.21271	354	0	1
2021.02.15	04:00:00	1.21270	1.21294	1.21256	1.21270	493	0	1
2021.02.15	04:15:00	1.21270	1.21332	1.21269	1.21299	539	0	1
2021.02.15	04:30:00	1.21301	1.21314	1.21288	1.21293	348	0	1
2021.02.15	04:45:00	1.21294	1.21327	1.21294	1.21326	312	0	1
2021.02.15	05:00:00	1.21326	1.21337	1.21301	1.21335	413	0	1
2021.02.15	05:15:00	1.21335	1.21351	1.21331	1.21349	238	0	1
2021.02.15	05:30:00	1.21348	1.21352	1.21326	1.21342	310	0	1
2021.02.15	05:45:00	1.21341	1.21378	1.21341	1.21343	400	0	0
2021.02.15	06:00:00	1.21345	1.21371	1.21340	1.21349	403	0	1
2021.02.15	06:15:00	1.21349	1.21357	1.21323	1.21325	356	0	1
2021.02.15	06:30:00	1.21326	1.21336	1.21317	1.21319	241	0	1
2021.02.15	06:45:00	1.21318	1.21324	1.21310	1.21321	221	0	1
2021.02.15	07:00:00	1.21321	1.21364	1.21321	1.21343	353	0	1
2021.02.15	07:15:00	1.21343	1.21388	1.21337	1.21385	331	0	1
2021.02.15	07:30:00	1.21385	1.21397	1.21378	1.21396	294	0	1
2021.02.15	07:45:00	1.21396	1.21404	1.21378	1.21378	316	0	1
2021.02.15	08:00:00	1.21379	1.21402	1.21371	1.21397	408	0	1
2021.02.15	08:15:00	1.21397	1.21401	1.21385	1.21393	350	0	1
2021.02.15	08:30:00	1.21393	1.21399	1.21372	1.21372	238	0	1
2021.02.15	08:45:00	1.21373	1.21376	1.21342	1.21345	304	0	1
2021.02.15	09:00:00	1.21346	1.21376	1.21337	1.21352	501	0	1
2021.02.15	09:15:00	1.21351	1.21380	1.21341	1.21370	504	0	1
2021.02.15	09:30:00	1.21372	1.21372	1.21309	1.21318	623	0	1
2021.02.15	09:45:00	1.21318	1.21369	1.21308	1.21332	545	0	1
2021.02.15	10:00:00	1.21331	1.21451	1.21312	1.21442	1021	0	1
2021.02.15	10:15:00	1.21443	1.21452	1.21368	1.21377	1017	0	1
2021.02.15	10:30:00	1.21377	1.21415	1.21338	1.21360	1445	0	1
2021.02.15	10:45:00	1.21359	1.21415	1.21347	1.21398	954	0	1
2021.02.15	11:00:00	1.21398	1.21411	1.21331	1.21393	1076	0	1
2021.02.15	11:15:00	1.21393	1.21415	1.21374	1.21410	852	0	1
2021.02.15	11:30:00	1.21410	1.21445	1.21372	1.21424	734	0	1
2021.02.15	11:45:00	1.21424	1.21448	1.21341	1.21347	836	0	1
2021.02.15	12:00:00	1.21347	1.21375	1.21327	1.21338	557	0	1
2021.02.15	12:15:00	1.21342	1.21366	1.21311	1.21323	579	0	1
2021.02.15	12:30:00	1.21324	1.21351	1.21317	1.21329	432	0	1
2021.02.15	12:45:00	1.21329	1.21340	1.21313	1.21336	359	0	1
2021.02.15	13:00:00	1.21336	1.21354	1.21298	1.21346	437	0	1
2021.02.15	13:15:00	1.21347	1.21391	1.21347	1.21381	445	0	1
2021.02.15	13:30:00	1.21381	1.21406	1.21357	1.21370	406	0	1
2021.02.15	13:45:00	1.21371	1.21385	1.21306	1.21330	524	0	1
2021.02.15	14:00:00	1.21329	1.21330	1.21246	1.21251	704	0	1
2021.02.15	14:15:00	1.21250	1.21290	1.21241	1.21286	586	0	1
2021.02.15	14:30:00	1.21285	1.21326	1.21281	1.21310	414	0	1
2021.02.15	14:45:00	1.21310	1.21336	1.21303	1.21304	447	0	1
2021.02.15	15:00:00	1.21305	1.21309	1.21262	1.21286	512	0	1
2021.02.15	15:15:00	1.21287	1.21337	1.21283	1.21327	526	0	1
2021.02.15	15:30:00	1.21325	1.21331	1.21278	1.21301	412	0	1
2021.02.15	15:45:00	1.21301	1.21301	1.21254	1.21268	567	0	1
2021.02.15	16:00:00	1.21269	1.21279	1.21208	1.21242	677	0	1
2021.02.15	16:15:00	1.21244	1.21269	1.21230	1.21250	425	0	1
2021.02.15	16:30:00	1.21250	1.21270	1.21229	1.21254	625	0	1
2021.02.15	16:45:00	1.21255	1.21257	1.21228	1.21240	586	0	1
2021.02.15	17:00:00	1.21240	1.21270	1.21234	1.21244	579	0	1
2021.02.15	17:15:00	1.21244	1.21284	1.21231	1.21232	365	0	1
2021.02.15	17:30:00	1.21232	1.21277	1.21229	1.21275	347	0	1
2021.02.15	17:45:00	1.21275	1.21325	1.21268	1.21315	525	0	1
2021.02.15	18:00:00	1.21316	1.21324	1.21268	1.21308	501	0	1
2021.02.15	18:15:00	1.21308	1.21349	1.21305	1.21319	484	0	1
2021.02.15	18:30:00	1.21319	1.21319	1.21276	1.21317	361	0	1
2021.02.15	18:45:00	1.21316	1.21375	1.21311	1.21366	359	0	1
2021.02.15	19:00:00	1.21366	1.21380	1.21352	1.21361	589	0	1
2021.02.15	19:15:00	1.21361	1.21364	1.21327	1.21359	393	0	1
2021.02.15	19:30:00	1.21359	1.21361	1.21325	1.21329	348	0	1
2021.02.15	19:45:00	1.21331	1.21333	1.21297	1.21309	482	0	1
2021.02.15	20:00:00	1.21310	1.21340	1.21299	1.21336	319	0	1
2021.02.15	20:15:00	1.21336	1.21346	1.21331	1.21332	96	0	2
2021.02.15	20:30:00	1.21332	1.21346	1.21332	1.21339	124	0	3
2021.02.15	20:45:00	1.21339	1.21339	1.21294	1.21311	229	0	1
2021.02.15	21:00:00	1.21311	1.21322	1.21305	1.21320	142	0	2
2021.02.15	21:15:00	1.21320	1.21320	1.21304	1.21311	200	0	1
2021.02.15	21:30:00	1.21311	1.21320	1.21299	1.21306	96	0	2
2021.02.15	21:45:00	1.21306	1.21315	1.21297	1.21304	119	0	2
2021.02.15	22:00:00	1.21304	1.21311	1.21300	1.21305	90	0	4
2021.02.15	22:15:00	1.21306	1.21314	1.21300	1.21309	91	0	3
2021.02.15	22:30:00	1.21308	1.21317	1.21303	1.21312	105	0	5
2021.02.15	22:45:00	1.21312	1.21312	1.21301	1.21305	73	0	8
2021.02.15	23:00:00	1.21305	1.21341	1.21305	1.21325	209	0	5
2021.02.15	23:15:00	1.21323	1.21335	1.21296	1.21310	229	0	9
2021.02.15	23:30:00	1.21309	1.21312	1.21274	1.21278	170	0	12
2021.02.15	23:45:00	1.21279	1.21279	1.21255	1.21274	268	0	12
2021.02.16	00:00:00	1.21271	1.21305	1.21266	1.21303	96	0	3
2021.02.16	00:15:00	1.21301	1.21301	1.21259	1.21264	86	0	25
2021.02.16	00:30:00	1.21264	1.21277	1.21248	1.21274	154	0	8
2021.02.16	00:45:00	1.21273	1.21294	1.21253	1.21271	342	0	10
2021.02.16	01:00:00	1.21273	1.21300	1.21269	1.21300	192	0	3
2021.02.16	01:15:00	1.21301	1.21301	1.21269	1.21288	163	0	3
2021.02.16	01:30:00	1.21287	1.21307	1.21286	1.21303	170	0	1
2021.02.16	01:45:00	1.21304	1.21327	1.21302	1.21320	125	0	1
2021.02.16	02:00:00	1.21319	1.21353	1.21313	1.21345	424	0	1
2021.02.16	02:15:00	1.21346	1.21399	1.21341	1.21384	472	0	1
2021.02.16	02:30:00	1.21384	1.21404	1.21373	1.21389	508	0	1
2021.02.16	02:45:00	1.21389	1.21391	1.21359	1.21373	640	0	1
2021.02.16	03:00:00	1.21372	1.21380	1.21343	1.21371	660	0	1
2021.02.16	03:15:00	1.21371	1.21404	1.21358	1.21400	291	0	1
2021.02.16	03:30:00	1.21400	1.21445	1.21395	1.21444	668	0	1
2021.02.16	03:45:00	1.21444	1.21467	1.21413	1.21426	460	0	1
2021.02.16	04:00:00	1.21426	1.21437	1.21417	1.21429	507	0	1
2021.02.16	04:15:00	1.21429	1.21445	1.21409	1.21444	447	0	1
2021.02.16	04:30:00	1.21444	1.21452	1.21436	1.21448	190	0	1
2021.02.16	04:45:00	1.21448	1.21460	1.21443	1.21455	210	0	1
2021.02.16	05:00:00	1.21455	1.21469	1.21445	1.21468	246	0	1
2021.02.16	05:15:00	1.21469	1.21472	1.21456	1.21472	225	0	1
2021.02.16	05:30:00	1.21472	1.21504	1.21456	1.21474	369	0	1
2021.02.16	05:45:00	1.21473	1.21479	1.21459	1.21466	328	0	1
2021.02.16	06:00:00	1.21466	1.21468	1.21438	1.21443	388	0	1
2021.02.16	06:15:00	1.21442	1.21445	1.21419	1.21424	465	0	0
2021.02.16	06:30:00	1.21424	1.21427	1.21381	1.21395	476	0	1
