<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.11	11:20:00	1.21296	1.21359	1.21295	1.21349	207	0	1
2021.02.11	11:25:00	1.21350	1.21361	1.21333	1.21342	269	0	1
2021.02.11	11:30:00	1.21342	1.21342	1.21312	1.21321	283	0	1
2021.02.11	11:35:00	1.21321	1.21327	1.21272	1.21287	271	0	1
2021.02.11	11:40:00	1.21288	1.21288	1.21254	1.21274	146	0	1
2021.02.11	11:45:00	1.21274	1.21312	1.21274	1.21310	207	0	1
2021.02.11	11:50:00	1.21308	1.21316	1.21294	1.21305	171	0	1
2021.02.11	11:55:00	1.21305	1.21318	1.21296	1.21303	187	0	1
2021.02.11	12:00:00	1.21303	1.21305	1.21266	1.21272	236	0	1
2021.02.11	12:05:00	1.21273	1.21274	1.21235	1.21235	244	0	1
2021.02.11	12:10:00	1.21236	1.21250	1.21232	1.21249	170	0	1
2021.02.11	12:15:00	1.21248	1.21288	1.21240	1.21280	176	0	1
2021.02.11	12:20:00	1.21279	1.21291	1.21277	1.21281	147	0	1
2021.02.11	12:25:00	1.21281	1.21284	1.21262	1.21268	167	0	1
2021.02.11	12:30:00	1.21267	1.21285	1.21257	1.21274	164	0	1
2021.02.11	12:35:00	1.21275	1.21289	1.21264	1.21288	201	0	1
2021.02.11	12:40:00	1.21288	1.21295	1.21280	1.21285	197	0	1
2021.02.11	12:45:00	1.21285	1.21289	1.21270	1.21270	100	0	1
2021.02.11	12:50:00	1.21271	1.21275	1.21263	1.21264	110	0	1
2021.02.11	12:55:00	1.21263	1.21274	1.21237	1.21238	185	0	1
2021.02.11	13:00:00	1.21237	1.21242	1.21232	1.21232	169	0	1
2021.02.11	13:05:00	1.21233	1.21244	1.21221	1.21221	130	0	1
2021.02.11	13:10:00	1.21222	1.21223	1.21211	1.21219	163	0	1
2021.02.11	13:15:00	1.21216	1.21233	1.21214	1.21229	164	0	1
2021.02.11	13:20:00	1.21232	1.21246	1.21229	1.21238	148	0	1
2021.02.11	13:25:00	1.21227	1.21273	1.21227	1.21268	167	0	1
2021.02.11	13:30:00	1.21268	1.21280	1.21263	1.21265	160	0	1
2021.02.11	13:35:00	1.21266	1.21279	1.21264	1.21268	150	0	1
2021.02.11	13:40:00	1.21269	1.21299	1.21268	1.21295	171	0	1
2021.02.11	13:45:00	1.21296	1.21303	1.21287	1.21294	150	0	1
2021.02.11	13:50:00	1.21294	1.21313	1.21290	1.21297	208	0	1
2021.02.11	13:55:00	1.21292	1.21296	1.21268	1.21273	197	0	1
2021.02.11	14:00:00	1.21272	1.21306	1.21270	1.21305	267	0	1
2021.02.11	14:05:00	1.21306	1.21319	1.21295	1.21295	183	0	1
2021.02.11	14:10:00	1.21297	1.21303	1.21273	1.21293	251	0	1
2021.02.11	14:15:00	1.21293	1.21300	1.21279	1.21299	240	0	1
2021.02.11	14:20:00	1.21299	1.21309	1.21289	1.21307	82	0	1
2021.02.11	14:25:00	1.21307	1.21308	1.21293	1.21302	122	0	1
2021.02.11	14:30:00	1.21305	1.21320	1.21298	1.21315	191	0	1
2021.02.11	14:35:00	1.21316	1.21329	1.21307	1.21309	185	0	1
2021.02.11	14:40:00	1.21309	1.21318	1.21298	1.21312	196	0	1
2021.02.11	14:45:00	1.21313	1.21320	1.21306	1.21320	115	0	1
2021.02.11	14:50:00	1.21318	1.21337	1.21299	1.21308	208	0	1
2021.02.11	14:55:00	1.21310	1.21353	1.21306	1.21350	388	0	1
2021.02.11	15:00:00	1.21350	1.21363	1.21337	1.21353	329	0	1
2021.02.11	15:05:00	1.21353	1.21439	1.21353	1.21435	295	0	1
2021.02.11	15:10:00	1.21436	1.21493	1.21432	1.21469	533	0	1
2021.02.11	15:15:00	1.21469	1.21470	1.21438	1.21464	318	0	1
2021.02.11	15:20:00	1.21463	1.21465	1.21446	1.21457	241	0	1
2021.02.11	15:25:00	1.21457	1.21467	1.21451	1.21458	197	0	1
2021.02.11	15:30:00	1.21460	1.21483	1.21456	1.21469	246	0	1
2021.02.11	15:35:00	1.21468	1.21472	1.21413	1.21424	313	0	1
2021.02.11	15:40:00	1.21424	1.21450	1.21412	1.21426	279	0	1
2021.02.11	15:45:00	1.21426	1.21448	1.21409	1.21436	261	0	1
2021.02.11	15:50:00	1.21435	1.21452	1.21431	1.21447	166	0	1
2021.02.11	15:55:00	1.21447	1.21473	1.21432	1.21436	342	0	1
2021.02.11	16:00:00	1.21436	1.21444	1.21343	1.21356	412	0	1
2021.02.11	16:05:00	1.21356	1.21384	1.21349	1.21359	433	0	1
2021.02.11	16:10:00	1.21358	1.21396	1.21353	1.21373	422	0	1
2021.02.11	16:15:00	1.21373	1.21385	1.21341	1.21364	267	0	1
2021.02.11	16:20:00	1.21364	1.21377	1.21316	1.21348	305	0	1
2021.02.11	16:25:00	1.21346	1.21385	1.21339	1.21356	323	0	1
2021.02.11	16:30:00	1.21357	1.21412	1.21352	1.21398	446	0	1
2021.02.11	16:35:00	1.21398	1.21445	1.21367	1.21444	476	0	1
2021.02.11	16:40:00	1.21445	1.21449	1.21412	1.21432	371	0	1
2021.02.11	16:45:00	1.21435	1.21449	1.21406	1.21415	415	0	1
2021.02.11	16:50:00	1.21416	1.21418	1.21319	1.21335	523	0	1
2021.02.11	16:55:00	1.21337	1.21377	1.21332	1.21348	361	0	1
2021.02.11	17:00:00	1.21348	1.21389	1.21346	1.21377	402	0	1
2021.02.11	17:05:00	1.21379	1.21394	1.21359	1.21382	315	0	1
2021.02.11	17:10:00	1.21382	1.21408	1.21360	1.21396	272	0	1
2021.02.11	17:15:00	1.21394	1.21401	1.21364	1.21398	289	0	1
2021.02.11	17:20:00	1.21398	1.21418	1.21395	1.21418	215	0	1
2021.02.11	17:25:00	1.21417	1.21428	1.21386	1.21386	335	0	1
2021.02.11	17:30:00	1.21387	1.21401	1.21357	1.21391	400	0	1
2021.02.11	17:35:00	1.21390	1.21434	1.21388	1.21407	289	0	1
2021.02.11	17:40:00	1.21407	1.21425	1.21378	1.21384	273	0	1
2021.02.11	17:45:00	1.21385	1.21403	1.21337	1.21338	302	0	1
2021.02.11	17:50:00	1.21338	1.21393	1.21316	1.21323	377	0	1
2021.02.11	17:55:00	1.21323	1.21348	1.21281	1.21296	503	0	1
2021.02.11	18:00:00	1.21295	1.21327	1.21283	1.21284	379	0	1
2021.02.11	18:05:00	1.21284	1.21299	1.21275	1.21298	276	0	1
2021.02.11	18:10:00	1.21298	1.21305	1.21283	1.21300	279	0	1
2021.02.11	18:15:00	1.21300	1.21303	1.21290	1.21294	210	0	1
2021.02.11	18:20:00	1.21292	1.21295	1.21277	1.21288	220	0	1
2021.02.11	18:25:00	1.21288	1.21295	1.21278	1.21289	118	0	1
2021.02.11	18:30:00	1.21289	1.21294	1.21255	1.21255	221	0	1
2021.02.11	18:35:00	1.21255	1.21275	1.21229	1.21231	252	0	1
2021.02.11	18:40:00	1.21232	1.21277	1.21214	1.21275	226	0	1
2021.02.11	18:45:00	1.21275	1.21277	1.21252	1.21277	226	0	1
2021.02.11	18:50:00	1.21276	1.21276	1.21251	1.21256	320	0	1
2021.02.11	18:55:00	1.21255	1.21269	1.21245	1.21262	466	0	1
2021.02.11	19:00:00	1.21263	1.21281	1.21254	1.21280	216	0	1
2021.02.11	19:05:00	1.21280	1.21280	1.21249	1.21250	273	0	1
2021.02.11	19:10:00	1.21250	1.21268	1.21247	1.21267	238	0	1
2021.02.11	19:15:00	1.21267	1.21271	1.21227	1.21230	421	0	1
2021.02.11	19:20:00	1.21231	1.21252	1.21225	1.21243	392	0	1
2021.02.11	19:25:00	1.21243	1.21248	1.21216	1.21221	342	0	1
2021.02.11	19:30:00	1.21221	1.21265	1.21219	1.21262	491	0	1
2021.02.11	19:35:00	1.21262	1.21287	1.21256	1.21274	254	0	1
2021.02.11	19:40:00	1.21273	1.21281	1.21262	1.21276	318	0	1
2021.02.11	19:45:00	1.21275	1.21291	1.21248	1.21291	391	0	1
2021.02.11	19:50:00	1.21290	1.21291	1.21251	1.21268	230	0	1
2021.02.11	19:55:00	1.21270	1.21288	1.21259	1.21271	223	0	1
2021.02.11	20:00:00	1.21272	1.21279	1.21257	1.21263	258	0	1
2021.02.11	20:05:00	1.21262	1.21262	1.21231	1.21250	383	0	1
2021.02.11	20:10:00	1.21250	1.21296	1.21241	1.21293	219	0	1
2021.02.11	20:15:00	1.21293	1.21294	1.21272	1.21278	191	0	1
2021.02.11	20:20:00	1.21281	1.21323	1.21281	1.21322	174	0	1
2021.02.11	20:25:00	1.21321	1.21331	1.21309	1.21312	153	0	1
2021.02.11	20:30:00	1.21312	1.21323	1.21296	1.21302	180	0	1
2021.02.11	20:35:00	1.21306	1.21308	1.21297	1.21297	139	0	1
2021.02.11	20:40:00	1.21297	1.21301	1.21258	1.21267	193	0	1
2021.02.11	20:45:00	1.21267	1.21279	1.21267	1.21273	108	0	1
2021.02.11	20:50:00	1.21272	1.21294	1.21271	1.21294	139	0	1
2021.02.11	20:55:00	1.21297	1.21310	1.21294	1.21307	152	0	1
2021.02.11	21:00:00	1.21306	1.21314	1.21276	1.21279	238	0	1
2021.02.11	21:05:00	1.21279	1.21302	1.21276	1.21297	96	0	1
2021.02.11	21:10:00	1.21297	1.21297	1.21265	1.21270	196	0	1
2021.02.11	21:15:00	1.21271	1.21295	1.21264	1.21294	203	0	1
2021.02.11	21:20:00	1.21294	1.21300	1.21286	1.21294	156	0	1
2021.02.11	21:25:00	1.21294	1.21314	1.21294	1.21310	126	0	1
2021.02.11	21:30:00	1.21310	1.21310	1.21293	1.21301	145	0	1
2021.02.11	21:35:00	1.21301	1.21303	1.21272	1.21272	167	0	1
2021.02.11	21:40:00	1.21275	1.21304	1.21269	1.21303	128	0	1
2021.02.11	21:45:00	1.21302	1.21315	1.21298	1.21312	85	0	1
2021.02.11	21:50:00	1.21312	1.21312	1.21296	1.21297	171	0	1
2021.02.11	21:55:00	1.21297	1.21316	1.21295	1.21307	161	0	1
2021.02.11	22:00:00	1.21307	1.21319	1.21294	1.21311	118	0	1
2021.02.11	22:05:00	1.21312	1.21314	1.21302	1.21308	89	0	1
2021.02.11	22:10:00	1.21308	1.21340	1.21302	1.21336	58	0	1
2021.02.11	22:15:00	1.21336	1.21341	1.21325	1.21328	95	0	1
2021.02.11	22:20:00	1.21328	1.21345	1.21328	1.21344	245	0	1
2021.02.11	22:25:00	1.21344	1.21348	1.21337	1.21346	81	0	1
2021.02.11	22:30:00	1.21347	1.21348	1.21331	1.21337	86	0	1
2021.02.11	22:35:00	1.21337	1.21364	1.21337	1.21362	94	0	1
2021.02.11	22:40:00	1.21362	1.21368	1.21353	1.21358	100	0	1
2021.02.11	22:45:00	1.21359	1.21372	1.21358	1.21368	134	0	1
2021.02.11	22:50:00	1.21369	1.21370	1.21340	1.21342	131	0	1
2021.02.11	22:55:00	1.21344	1.21344	1.21323	1.21325	116	0	1
2021.02.11	23:00:00	1.21326	1.21326	1.21303	1.21304	177	0	1
2021.02.11	23:05:00	1.21305	1.21318	1.21304	1.21312	136	0	1
2021.02.11	23:10:00	1.21311	1.21322	1.21309	1.21321	58	0	1
2021.02.11	23:15:00	1.21321	1.21326	1.21310	1.21318	52	0	1
2021.02.11	23:20:00	1.21317	1.21317	1.21306	1.21314	71	0	1
2021.02.11	23:25:00	1.21313	1.21324	1.21311	1.21322	107	0	1
2021.02.11	23:30:00	1.21324	1.21328	1.21321	1.21323	58	0	1
2021.02.11	23:35:00	1.21324	1.21330	1.21320	1.21321	75	0	2
2021.02.11	23:40:00	1.21321	1.21326	1.21316	1.21321	69	0	1
2021.02.11	23:45:00	1.21322	1.21330	1.21319	1.21329	112	0	2
2021.02.11	23:50:00	1.21329	1.21330	1.21308	1.21323	135	0	1
2021.02.11	23:55:00	1.21323	1.21327	1.21281	1.21303	94	0	1
2021.02.12	00:00:00	1.21303	1.21313	1.21262	1.21303	43	0	10
2021.02.12	00:05:00	1.21302	1.21321	1.21295	1.21320	86	0	28
2021.02.12	00:10:00	1.21310	1.21322	1.21294	1.21321	121	0	28
2021.02.12	00:15:00	1.21321	1.21335	1.21295	1.21311	127	0	28
2021.02.12	00:20:00	1.21326	1.21326	1.21298	1.21301	98	0	2
2021.02.12	00:25:00	1.21303	1.21303	1.21298	1.21302	109	0	27
2021.02.12	00:30:00	1.21302	1.21312	1.21299	1.21310	103	0	25
2021.02.12	00:35:00	1.21313	1.21321	1.21306	1.21313	72	0	16
2021.02.12	00:40:00	1.21313	1.21334	1.21310	1.21314	60	0	2
2021.02.12	00:45:00	1.21314	1.21322	1.21309	1.21312	36	0	15
2021.02.12	00:50:00	1.21312	1.21349	1.21310	1.21321	37	0	2
2021.02.12	00:55:00	1.21321	1.21323	1.21308	1.21315	40	0	12
2021.02.12	01:00:00	1.21315	1.21324	1.21310	1.21311	85	0	4
2021.02.12	01:05:00	1.21313	1.21313	1.21298	1.21299	85	0	3
2021.02.12	01:10:00	1.21300	1.21306	1.21296	1.21303	168	0	1
2021.02.12	01:15:00	1.21304	1.21311	1.21297	1.21301	102	0	1
2021.02.12	01:20:00	1.21301	1.21305	1.21280	1.21285	76	0	1
2021.02.12	01:25:00	1.21285	1.21290	1.21276	1.21285	97	0	1
2021.02.12	01:30:00	1.21285	1.21290	1.21277	1.21281	77	0	1
2021.02.12	01:35:00	1.21282	1.21293	1.21281	1.21288	69	0	1
2021.02.12	01:40:00	1.21288	1.21301	1.21284	1.21295	46	0	1
2021.02.12	01:45:00	1.21295	1.21306	1.21295	1.21301	95	0	1
2021.02.12	01:50:00	1.21301	1.21308	1.21300	1.21306	53	0	2
2021.02.12	01:55:00	1.21306	1.21312	1.21302	1.21305	110	0	2
2021.02.12	02:00:00	1.21305	1.21316	1.21294	1.21305	191	0	1
2021.02.12	02:05:00	1.21306	1.21319	1.21297	1.21317	188	0	1
2021.02.12	02:10:00	1.21317	1.21331	1.21313	1.21323	197	0	1
2021.02.12	02:15:00	1.21324	1.21330	1.21316	1.21319	136	0	1
2021.02.12	02:20:00	1.21318	1.21328	1.21317	1.21325	171	0	1
2021.02.12	02:25:00	1.21326	1.21329	1.21318	1.21324	136	0	1
2021.02.12	02:30:00	1.21323	1.21332	1.21319	1.21319	134	0	1
2021.02.12	02:35:00	1.21319	1.21323	1.21307	1.21319	143	0	2
2021.02.12	02:40:00	1.21318	1.21327	1.21318	1.21323	84	0	2
2021.02.12	02:45:00	1.21323	1.21325	1.21299	1.21309	252	0	1
2021.02.12	02:50:00	1.21309	1.21309	1.21247	1.21264	373	0	1
2021.02.12	02:55:00	1.21261	1.21296	1.21261	1.21287	232	0	1
2021.02.12	03:00:00	1.21287	1.21304	1.21280	1.21295	217	0	1
2021.02.12	03:05:00	1.21294	1.21296	1.21276	1.21276	143	0	1
2021.02.12	03:10:00	1.21276	1.21289	1.21273	1.21277	161	0	1
2021.02.12	03:15:00	1.21276	1.21288	1.21276	1.21284	87	0	1
2021.02.12	03:20:00	1.21285	1.21290	1.21279	1.21279	88	0	1
2021.02.12	03:25:00	1.21279	1.21298	1.21267	1.21292	136	0	1
2021.02.12	03:30:00	1.21291	1.21291	1.21280	1.21290	135	0	1
2021.02.12	03:35:00	1.21291	1.21297	1.21282	1.21286	107	0	1
2021.02.12	03:40:00	1.21287	1.21287	1.21274	1.21284	111	0	1
2021.02.12	03:45:00	1.21284	1.21284	1.21262	1.21267	138	0	1
2021.02.12	03:50:00	1.21269	1.21271	1.21257	1.21263	146	0	1
2021.02.12	03:55:00	1.21265	1.21273	1.21250	1.21273	178	0	1
2021.02.12	04:00:00	1.21271	1.21271	1.21242	1.21247	180	0	1
2021.02.12	04:05:00	1.21248	1.21251	1.21241	1.21248	133	0	1
2021.02.12	04:10:00	1.21248	1.21249	1.21228	1.21247	185	0	1
2021.02.12	04:15:00	1.21246	1.21246	1.21216	1.21223	263	0	1
2021.02.12	04:20:00	1.21223	1.21238	1.21223	1.21227	121	0	1
2021.02.12	04:25:00	1.21228	1.21237	1.21221	1.21236	143	0	1
2021.02.12	04:30:00	1.21235	1.21240	1.21222	1.21224	130	0	1
2021.02.12	04:35:00	1.21223	1.21230	1.21220	1.21223	68	0	1
2021.02.12	04:40:00	1.21224	1.21228	1.21220	1.21223	111	0	1
2021.02.12	04:45:00	1.21224	1.21234	1.21223	1.21231	105	0	1
2021.02.12	04:50:00	1.21231	1.21231	1.21186	1.21197	254	0	1
2021.02.12	04:55:00	1.21197	1.21204	1.21192	1.21198	96	0	1
2021.02.12	05:00:00	1.21198	1.21202	1.21192	1.21196	140	0	1
2021.02.12	05:05:00	1.21197	1.21211	1.21191	1.21206	169	0	1
2021.02.12	05:10:00	1.21207	1.21214	1.21193	1.21202	166	0	1
2021.02.12	05:15:00	1.21201	1.21205	1.21194	1.21195	108	0	1
2021.02.12	05:20:00	1.21195	1.21209	1.21191	1.21193	165	0	1
2021.02.12	05:25:00	1.21194	1.21204	1.21190	1.21200	149	0	1
2021.02.12	05:30:00	1.21199	1.21207	1.21197	1.21203	152	0	1
2021.02.12	05:35:00	1.21201	1.21209	1.21200	1.21203	147	0	1
2021.02.12	05:40:00	1.21204	1.21207	1.21196	1.21207	83	0	1
2021.02.12	05:45:00	1.21207	1.21217	1.21203	1.21214	113	0	1
2021.02.12	05:50:00	1.21216	1.21216	1.21201	1.21203	140	0	1
2021.02.12	05:55:00	1.21202	1.21213	1.21192	1.21193	243	0	1
2021.02.12	06:00:00	1.21194	1.21220	1.21193	1.21216	173	0	1
2021.02.12	06:05:00	1.21217	1.21222	1.21205	1.21205	177	0	1
2021.02.12	06:10:00	1.21204	1.21229	1.21203	1.21217	163	0	1
2021.02.12	06:15:00	1.21217	1.21227	1.21217	1.21225	111	0	1
2021.02.12	06:20:00	1.21226	1.21229	1.21221	1.21227	108	0	1
2021.02.12	06:25:00	1.21226	1.21230	1.21218	1.21220	113	0	1
2021.02.12	06:30:00	1.21220	1.21233	1.21220	1.21225	216	0	1
2021.02.12	06:35:00	1.21224	1.21236	1.21222	1.21228	216	0	1
2021.02.12	06:40:00	1.21228	1.21231	1.21221	1.21228	210	0	1
2021.02.12	06:45:00	1.21228	1.21238	1.21225	1.21233	79	0	1
2021.02.12	06:50:00	1.21233	1.21235	1.21223	1.21226	71	0	1
2021.02.12	06:55:00	1.21225	1.21227	1.21221	1.21224	72	0	1
2021.02.12	07:00:00	1.21225	1.21228	1.21218	1.21219	111	0	1
2021.02.12	07:05:00	1.21220	1.21226	1.21219	1.21219	97	0	1
2021.02.12	07:10:00	1.21220	1.21229	1.21219	1.21228	90	0	1
2021.02.12	07:15:00	1.21228	1.21244	1.21227	1.21242	128	0	1
2021.02.12	07:20:00	1.21242	1.21252	1.21233	1.21233	128	0	1
2021.02.12	07:25:00	1.21237	1.21247	1.21235	1.21244	98	0	1
2021.02.12	07:30:00	1.21244	1.21259	1.21244	1.21253	88	0	1
2021.02.12	07:35:00	1.21253	1.21253	1.21235	1.21241	50	0	1
2021.02.12	07:40:00	1.21236	1.21255	1.21236	1.21255	66	0	1
2021.02.12	07:45:00	1.21255	1.21260	1.21254	1.21254	51	0	1
2021.02.12	07:50:00	1.21254	1.21282	1.21254	1.21278	90	0	1
2021.02.12	07:55:00	1.21278	1.21317	1.21267	1.21313	485	0	1
2021.02.12	08:00:00	1.21313	1.21314	1.21276	1.21277	239	0	1
2021.02.12	08:05:00	1.21276	1.21284	1.21272	1.21272	139	0	1
2021.02.12	08:10:00	1.21272	1.21277	1.21261	1.21267	152	0	1
2021.02.12	08:15:00	1.21267	1.21276	1.21260	1.21275	120	0	1
2021.02.12	08:20:00	1.21272	1.21280	1.21269	1.21272	81	0	1
2021.02.12	08:25:00	1.21272	1.21274	1.21262	1.21267	144	0	1
2021.02.12	08:30:00	1.21270	1.21280	1.21264	1.21279	112	0	1
2021.02.12	08:35:00	1.21277	1.21280	1.21260	1.21261	164	0	1
2021.02.12	08:40:00	1.21261	1.21265	1.21243	1.21260	183	0	1
2021.02.12	08:45:00	1.21259	1.21261	1.21251	1.21259	146	0	1
2021.02.12	08:50:00	1.21257	1.21261	1.21237	1.21237	144	0	1
2021.02.12	08:55:00	1.21238	1.21261	1.21237	1.21253	128	0	1
2021.02.12	09:00:00	1.21255	1.21270	1.21235	1.21244	262	0	1
2021.02.12	09:05:00	1.21244	1.21255	1.21222	1.21226	177	0	1
2021.02.12	09:10:00	1.21226	1.21245	1.21212	1.21243	244	0	1
2021.02.12	09:15:00	1.21242	1.21250	1.21227	1.21237	219	0	1
2021.02.12	09:20:00	1.21236	1.21245	1.21231	1.21238	200	0	1
2021.02.12	09:25:00	1.21238	1.21246	1.21230	1.21238	171	0	1
2021.02.12	09:30:00	1.21238	1.21243	1.21227	1.21232	245	0	1
2021.02.12	09:35:00	1.21231	1.21264	1.21219	1.21263	253	0	1
2021.02.12	09:40:00	1.21262	1.21264	1.21247	1.21264	251	0	1
2021.02.12	09:45:00	1.21260	1.21262	1.21205	1.21205	212	0	1
2021.02.12	09:50:00	1.21206	1.21208	1.21141	1.21148	373	0	1
2021.02.12	09:55:00	1.21147	1.21160	1.21122	1.21153	388	0	1
2021.02.12	10:00:00	1.21155	1.21161	1.21132	1.21154	383	0	1
2021.02.12	10:05:00	1.21154	1.21190	1.21125	1.21187	473	0	1
2021.02.12	10:10:00	1.21186	1.21187	1.21104	1.21124	462	0	1
2021.02.12	10:15:00	1.21121	1.21125	1.21096	1.21101	331	0	1
2021.02.12	10:20:00	1.21102	1.21110	1.21058	1.21096	317	0	1
2021.02.12	10:25:00	1.21096	1.21108	1.21081	1.21086	233	0	1
2021.02.12	10:30:00	1.21086	1.21116	1.21081	1.21103	275	0	1
2021.02.12	10:35:00	1.21104	1.21123	1.21102	1.21111	260	0	1
2021.02.12	10:40:00	1.21111	1.21113	1.21089	1.21096	316	0	1
2021.02.12	10:45:00	1.21097	1.21098	1.21060	1.21064	389	0	1
2021.02.12	10:50:00	1.21064	1.21073	1.21045	1.21073	376	0	1
2021.02.12	10:55:00	1.21073	1.21096	1.21025	1.21030	380	0	1
2021.02.12	11:00:00	1.21030	1.21072	1.21016	1.21072	407	0	1
2021.02.12	11:05:00	1.21071	1.21089	1.21067	1.21086	258	0	1
2021.02.12	11:10:00	1.21084	1.21085	1.21007	1.21054	497	0	1
2021.02.12	11:15:00	1.21054	1.21054	1.21003	1.21044	358	0	1
2021.02.12	11:20:00	1.21044	1.21094	1.21044	1.21090	240	0	1
2021.02.12	11:25:00	1.21090	1.21116	1.21079	1.21113	235	0	1
2021.02.12	11:30:00	1.21114	1.21114	1.21083	1.21085	214	0	1
2021.02.12	11:35:00	1.21085	1.21096	1.21065	1.21065	170	0	1
2021.02.12	11:40:00	1.21066	1.21066	1.21036	1.21045	262	0	1
2021.02.12	11:45:00	1.21044	1.21080	1.21043	1.21055	232	0	1
2021.02.12	11:50:00	1.21055	1.21055	1.21020	1.21051	218	0	1
2021.02.12	11:55:00	1.21050	1.21083	1.21050	1.21083	263	0	1
2021.02.12	12:00:00	1.21081	1.21086	1.21063	1.21067	179	0	1
2021.02.12	12:05:00	1.21067	1.21067	1.21047	1.21052	127	0	1
2021.02.12	12:10:00	1.21052	1.21078	1.21044	1.21076	140	0	1
2021.02.12	12:15:00	1.21077	1.21112	1.21073	1.21111	157	0	1
2021.02.12	12:20:00	1.21111	1.21119	1.21096	1.21096	140	0	1
2021.02.12	12:25:00	1.21093	1.21106	1.21072	1.21074	262	0	1
2021.02.12	12:30:00	1.21074	1.21108	1.21066	1.21107	176	0	1
2021.02.12	12:35:00	1.21106	1.21138	1.21104	1.21121	213	0	1
2021.02.12	12:40:00	1.21121	1.21122	1.21077	1.21079	267	0	1
2021.02.12	12:45:00	1.21079	1.21095	1.21052	1.21055	265	0	1
2021.02.12	12:50:00	1.21055	1.21083	1.21054	1.21064	239	0	1
2021.02.12	12:55:00	1.21063	1.21094	1.21054	1.21088	229	0	1
2021.02.12	13:00:00	1.21088	1.21090	1.21049	1.21050	244	0	1
2021.02.12	13:05:00	1.21049	1.21050	1.21010	1.21018	373	0	1
2021.02.12	13:10:00	1.21017	1.21051	1.21012	1.21045	260	0	1
2021.02.12	13:15:00	1.21045	1.21045	1.21019	1.21020	204	0	1
2021.02.12	13:20:00	1.21020	1.21020	1.20966	1.20980	414	0	1
2021.02.12	13:25:00	1.20979	1.21018	1.20976	1.21006	336	0	1
2021.02.12	13:30:00	1.21005	1.21020	1.20998	1.21012	292	0	1
2021.02.12	13:35:00	1.21013	1.21035	1.21010	1.21035	126	0	1
2021.02.12	13:40:00	1.21036	1.21049	1.21030	1.21047	112	0	1
2021.02.12	13:45:00	1.21048	1.21065	1.21047	1.21054	119	0	1
2021.02.12	13:50:00	1.21055	1.21080	1.21049	1.21078	238	0	1
2021.02.12	13:55:00	1.21078	1.21084	1.21062	1.21067	178	0	1
2021.02.12	14:00:00	1.21068	1.21079	1.21058	1.21077	263	0	1
2021.02.12	14:05:00	1.21078	1.21084	1.21065	1.21066	157	0	1
2021.02.12	14:10:00	1.21066	1.21077	1.21057	1.21068	166	0	1
2021.02.12	14:15:00	1.21067	1.21069	1.21030	1.21031	181	0	1
2021.02.12	14:20:00	1.21031	1.21054	1.21025	1.21051	209	0	1
2021.02.12	14:25:00	1.21046	1.21095	1.21042	1.21094	226	0	1
2021.02.12	14:30:00	1.21093	1.21133	1.21085	1.21127	222	0	1
2021.02.12	14:35:00	1.21127	1.21148	1.21119	1.21131	231	0	1
2021.02.12	14:40:00	1.21130	1.21139	1.21125	1.21134	137	0	1
2021.02.12	14:45:00	1.21132	1.21136	1.21116	1.21116	123	0	1
2021.02.12	14:50:00	1.21117	1.21126	1.21105	1.21114	227	0	1
2021.02.12	14:55:00	1.21116	1.21133	1.21106	1.21125	233	0	1
2021.02.12	15:00:00	1.21125	1.21146	1.21115	1.21130	186	0	1
2021.02.12	15:05:00	1.21126	1.21143	1.21119	1.21133	257	0	1
2021.02.12	15:10:00	1.21132	1.21133	1.21077	1.21078	251	0	1
2021.02.12	15:15:00	1.21078	1.21081	1.21022	1.21027	375	0	1
2021.02.12	15:20:00	1.21029	1.21033	1.20950	1.20981	442	0	1
2021.02.12	15:25:00	1.20981	1.20993	1.20940	1.20944	279	0	1
2021.02.12	15:30:00	1.20944	1.20946	1.20907	1.20919	416	0	1
2021.02.12	15:35:00	1.20919	1.20919	1.20851	1.20882	485	0	1
2021.02.12	15:40:00	1.20882	1.20902	1.20882	1.20900	303	0	1
2021.02.12	15:45:00	1.20900	1.20900	1.20843	1.20849	295	0	1
2021.02.12	15:50:00	1.20849	1.20897	1.20847	1.20897	251	0	1
2021.02.12	15:55:00	1.20897	1.20904	1.20861	1.20871	264	0	1
2021.02.12	16:00:00	1.20871	1.20906	1.20854	1.20880	336	0	1
2021.02.12	16:05:00	1.20879	1.20924	1.20877	1.20914	287	0	1
2021.02.12	16:10:00	1.20914	1.20918	1.20854	1.20874	312	0	1
2021.02.12	16:15:00	1.20874	1.20896	1.20815	1.20843	363	0	1
2021.02.12	16:20:00	1.20843	1.20882	1.20842	1.20860	246	0	1
2021.02.12	16:25:00	1.20861	1.20892	1.20861	1.20890	299	0	1
2021.02.12	16:30:00	1.20890	1.20908	1.20856	1.20859	638	0	1
2021.02.12	16:35:00	1.20859	1.20909	1.20856	1.20894	396	0	1
2021.02.12	16:40:00	1.20894	1.20939	1.20881	1.20935	398	0	1
2021.02.12	16:45:00	1.20936	1.20961	1.20912	1.20936	432	0	1
2021.02.12	16:50:00	1.20936	1.20961	1.20915	1.20924	316	0	1
2021.02.12	16:55:00	1.20927	1.20947	1.20914	1.20920	318	0	1
2021.02.12	17:00:00	1.20920	1.20985	1.20917	1.20926	467	0	1
