<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.22	05:17:00	1.18964	1.18967	1.18959	1.18966	22	0	1
2021.03.22	05:18:00	1.18966	1.18967	1.18962	1.18963	15	0	1
2021.03.22	05:19:00	1.18963	1.18966	1.18962	1.18963	20	0	2
2021.03.22	05:20:00	1.18963	1.18966	1.18961	1.18962	15	0	1
2021.03.22	05:21:00	1.18963	1.18963	1.18957	1.18957	13	0	1
2021.03.22	05:22:00	1.18956	1.18957	1.18952	1.18955	15	0	2
2021.03.22	05:23:00	1.18955	1.18961	1.18951	1.18958	36	0	1
2021.03.22	05:24:00	1.18956	1.18957	1.18955	1.18955	20	0	3
2021.03.22	05:25:00	1.18958	1.18963	1.18956	1.18961	28	0	1
2021.03.22	05:26:00	1.18961	1.18969	1.18960	1.18968	34	0	1
2021.03.22	05:27:00	1.18968	1.18970	1.18966	1.18966	13	0	1
2021.03.22	05:28:00	1.18966	1.18971	1.18965	1.18970	17	0	2
2021.03.22	05:29:00	1.18970	1.18971	1.18969	1.18971	7	0	2
2021.03.22	05:30:00	1.18971	1.18984	1.18971	1.18971	26	0	1
2021.03.22	05:31:00	1.18971	1.18972	1.18960	1.18960	17	0	2
2021.03.22	05:32:00	1.18958	1.18960	1.18950	1.18954	27	0	1
2021.03.22	05:33:00	1.18955	1.18956	1.18948	1.18949	30	0	1
2021.03.22	05:34:00	1.18949	1.18951	1.18944	1.18945	16	0	1
2021.03.22	05:35:00	1.18945	1.18946	1.18944	1.18946	15	0	2
2021.03.22	05:36:00	1.18950	1.18951	1.18946	1.18947	26	0	1
2021.03.22	05:37:00	1.18948	1.18951	1.18948	1.18950	17	0	1
2021.03.22	05:38:00	1.18949	1.18954	1.18949	1.18953	37	0	1
2021.03.22	05:39:00	1.18953	1.18957	1.18946	1.18956	37	0	1
2021.03.22	05:40:00	1.18957	1.18965	1.18957	1.18965	13	0	1
2021.03.22	05:41:00	1.18964	1.18972	1.18963	1.18970	18	0	1
2021.03.22	05:42:00	1.18971	1.18982	1.18971	1.18980	28	0	1
2021.03.22	05:43:00	1.18980	1.18980	1.18971	1.18973	29	0	2
2021.03.22	05:44:00	1.18974	1.18974	1.18968	1.18974	18	0	1
2021.03.22	05:45:00	1.18974	1.18976	1.18970	1.18971	22	0	1
2021.03.22	05:46:00	1.18971	1.18972	1.18966	1.18970	24	0	1
2021.03.22	05:47:00	1.18970	1.18974	1.18965	1.18966	24	0	1
2021.03.22	05:48:00	1.18967	1.18967	1.18958	1.18958	10	0	1
2021.03.22	05:49:00	1.18958	1.18964	1.18955	1.18959	23	0	1
2021.03.22	05:50:00	1.18959	1.18959	1.18950	1.18954	27	0	1
2021.03.22	05:51:00	1.18953	1.18960	1.18953	1.18958	14	0	1
2021.03.22	05:52:00	1.18958	1.18959	1.18954	1.18959	20	0	1
2021.03.22	05:53:00	1.18959	1.18962	1.18956	1.18957	21	0	1
2021.03.22	05:54:00	1.18955	1.18957	1.18949	1.18956	18	0	1
2021.03.22	05:55:00	1.18956	1.18956	1.18955	1.18955	8	0	3
2021.03.22	05:56:00	1.18952	1.18958	1.18946	1.18948	38	0	1
2021.03.22	05:57:00	1.18948	1.18950	1.18940	1.18948	43	0	1
2021.03.22	05:58:00	1.18948	1.18952	1.18941	1.18941	16	0	1
2021.03.22	05:59:00	1.18942	1.18951	1.18942	1.18951	25	0	1
2021.03.22	06:00:00	1.18952	1.18956	1.18948	1.18951	23	0	1
2021.03.22	06:01:00	1.18950	1.18950	1.18943	1.18944	42	0	1
2021.03.22	06:02:00	1.18944	1.18944	1.18942	1.18943	8	0	2
2021.03.22	06:03:00	1.18943	1.18943	1.18938	1.18938	12	0	1
2021.03.22	06:04:00	1.18938	1.18939	1.18933	1.18934	15	0	1
2021.03.22	06:05:00	1.18934	1.18943	1.18928	1.18943	47	0	1
2021.03.22	06:06:00	1.18941	1.18950	1.18938	1.18950	25	0	1
2021.03.22	06:07:00	1.18950	1.18951	1.18946	1.18951	9	0	2
2021.03.22	06:08:00	1.18951	1.18952	1.18945	1.18945	25	0	1
2021.03.22	06:09:00	1.18945	1.18951	1.18943	1.18943	28	0	1
2021.03.22	06:10:00	1.18943	1.18952	1.18942	1.18950	23	0	1
2021.03.22	06:11:00	1.18949	1.18950	1.18943	1.18944	28	0	2
2021.03.22	06:12:00	1.18942	1.18945	1.18939	1.18941	16	0	1
2021.03.22	06:13:00	1.18944	1.18952	1.18944	1.18952	27	0	1
2021.03.22	06:14:00	1.18951	1.18959	1.18951	1.18959	25	0	1
2021.03.22	06:15:00	1.18959	1.18965	1.18959	1.18963	13	0	1
2021.03.22	06:16:00	1.18965	1.18968	1.18960	1.18962	38	0	1
2021.03.22	06:17:00	1.18961	1.18963	1.18959	1.18963	8	0	1
2021.03.22	06:18:00	1.18966	1.18970	1.18961	1.18966	50	0	1
2021.03.22	06:19:00	1.18967	1.18969	1.18961	1.18966	23	0	1
2021.03.22	06:20:00	1.18967	1.18975	1.18967	1.18971	13	0	1
2021.03.22	06:21:00	1.18971	1.18979	1.18970	1.18979	20	0	1
2021.03.22	06:22:00	1.18977	1.18979	1.18977	1.18979	7	0	1
2021.03.22	06:23:00	1.18979	1.18990	1.18976	1.18976	24	0	1
2021.03.22	06:24:00	1.18977	1.18980	1.18977	1.18978	4	0	1
2021.03.22	06:25:00	1.18980	1.18982	1.18973	1.18980	17	0	1
2021.03.22	06:26:00	1.18978	1.18979	1.18970	1.18976	17	0	1
2021.03.22	06:27:00	1.18970	1.18971	1.18964	1.18967	19	0	1
2021.03.22	06:28:00	1.18964	1.18977	1.18964	1.18976	7	0	1
2021.03.22	06:29:00	1.18976	1.18976	1.18975	1.18976	3	0	1
2021.03.22	06:30:00	1.18977	1.18977	1.18968	1.18969	11	0	2
2021.03.22	06:31:00	1.18969	1.18973	1.18966	1.18970	37	0	1
2021.03.22	06:32:00	1.18969	1.18972	1.18967	1.18969	21	0	1
2021.03.22	06:33:00	1.18969	1.18971	1.18967	1.18969	26	0	1
2021.03.22	06:34:00	1.18973	1.18973	1.18968	1.18970	19	0	1
2021.03.22	06:35:00	1.18971	1.18981	1.18970	1.18980	28	0	1
2021.03.22	06:36:00	1.18977	1.18980	1.18977	1.18979	11	0	2
2021.03.22	06:37:00	1.18979	1.18981	1.18976	1.18981	18	0	2
2021.03.22	06:38:00	1.18980	1.18981	1.18975	1.18977	16	0	2
2021.03.22	06:39:00	1.18977	1.18985	1.18977	1.18982	12	0	1
2021.03.22	06:40:00	1.18982	1.18982	1.18978	1.18980	12	0	1
2021.03.22	06:41:00	1.18979	1.18984	1.18977	1.18984	22	0	1
2021.03.22	06:42:00	1.18984	1.18987	1.18982	1.18983	13	0	1
2021.03.22	06:43:00	1.18985	1.18989	1.18984	1.18987	10	0	2
2021.03.22	06:44:00	1.18985	1.18986	1.18976	1.18977	15	0	1
2021.03.22	06:45:00	1.18977	1.18980	1.18971	1.18979	33	0	1
2021.03.22	06:46:00	1.18977	1.18977	1.18974	1.18975	16	0	1
2021.03.22	06:47:00	1.18976	1.18979	1.18971	1.18979	11	0	2
2021.03.22	06:48:00	1.18979	1.18979	1.18974	1.18974	9	0	3
2021.03.22	06:49:00	1.18974	1.18974	1.18963	1.18963	15	0	1
2021.03.22	06:50:00	1.18963	1.18964	1.18957	1.18959	10	0	2
2021.03.22	06:51:00	1.18955	1.18959	1.18955	1.18957	21	0	1
2021.03.22	06:52:00	1.18956	1.18960	1.18954	1.18957	24	0	1
2021.03.22	06:53:00	1.18957	1.18959	1.18955	1.18955	13	0	1
2021.03.22	06:54:00	1.18955	1.18956	1.18948	1.18954	22	0	1
2021.03.22	06:55:00	1.18955	1.18958	1.18952	1.18953	16	0	1
2021.03.22	06:56:00	1.18953	1.18958	1.18948	1.18950	38	0	1
2021.03.22	06:57:00	1.18951	1.18952	1.18944	1.18944	21	0	1
2021.03.22	06:58:00	1.18944	1.18947	1.18944	1.18946	20	0	1
2021.03.22	06:59:00	1.18946	1.18946	1.18933	1.18933	37	0	1
2021.03.22	07:00:00	1.18933	1.18935	1.18926	1.18933	23	0	1
2021.03.22	07:01:00	1.18932	1.18933	1.18928	1.18929	15	0	1
2021.03.22	07:02:00	1.18930	1.18933	1.18929	1.18929	13	0	1
2021.03.22	07:03:00	1.18929	1.18936	1.18925	1.18933	30	0	1
2021.03.22	07:04:00	1.18932	1.18935	1.18931	1.18932	34	0	1
2021.03.22	07:05:00	1.18930	1.18935	1.18926	1.18929	25	0	1
2021.03.22	07:06:00	1.18929	1.18932	1.18922	1.18924	34	0	1
2021.03.22	07:07:00	1.18925	1.18929	1.18923	1.18927	20	0	1
2021.03.22	07:08:00	1.18927	1.18930	1.18926	1.18930	17	0	1
2021.03.22	07:09:00	1.18933	1.18942	1.18932	1.18933	13	0	1
2021.03.22	07:10:00	1.18933	1.18934	1.18925	1.18925	6	0	1
2021.03.22	07:11:00	1.18925	1.18928	1.18918	1.18918	20	0	1
2021.03.22	07:12:00	1.18919	1.18920	1.18915	1.18917	27	0	1
2021.03.22	07:13:00	1.18920	1.18932	1.18916	1.18932	21	0	1
2021.03.22	07:14:00	1.18931	1.18935	1.18927	1.18933	15	0	1
2021.03.22	07:15:00	1.18933	1.18934	1.18931	1.18932	11	0	2
2021.03.22	07:16:00	1.18931	1.18931	1.18929	1.18931	11	0	3
2021.03.22	07:17:00	1.18931	1.18932	1.18930	1.18930	10	0	2
2021.03.22	07:18:00	1.18930	1.18934	1.18927	1.18928	19	0	2
2021.03.22	07:19:00	1.18927	1.18933	1.18925	1.18926	16	0	1
2021.03.22	07:20:00	1.18925	1.18925	1.18920	1.18923	40	0	2
2021.03.22	07:21:00	1.18922	1.18930	1.18922	1.18928	28	0	1
2021.03.22	07:22:00	1.18929	1.18929	1.18926	1.18929	10	0	1
2021.03.22	07:23:00	1.18931	1.18932	1.18931	1.18931	3	0	1
2021.03.22	07:24:00	1.18930	1.18934	1.18930	1.18934	3	0	3
2021.03.22	07:25:00	1.18937	1.18945	1.18937	1.18944	20	0	1
2021.03.22	07:26:00	1.18943	1.18943	1.18936	1.18936	29	0	1
2021.03.22	07:27:00	1.18935	1.18943	1.18934	1.18943	19	0	1
2021.03.22	07:28:00	1.18943	1.18950	1.18943	1.18947	26	0	1
2021.03.22	07:29:00	1.18947	1.18951	1.18946	1.18948	34	0	1
2021.03.22	07:30:00	1.18947	1.18951	1.18946	1.18950	51	0	1
2021.03.22	07:31:00	1.18949	1.18951	1.18946	1.18946	38	0	1
2021.03.22	07:32:00	1.18951	1.18967	1.18951	1.18961	47	0	1
2021.03.22	07:33:00	1.18961	1.18964	1.18958	1.18962	16	0	1
2021.03.22	07:34:00	1.18962	1.18963	1.18957	1.18963	18	0	1
2021.03.22	07:35:00	1.18964	1.18966	1.18963	1.18966	11	0	1
2021.03.22	07:36:00	1.18967	1.18979	1.18966	1.18978	46	0	1
2021.03.22	07:37:00	1.18978	1.18985	1.18978	1.18982	32	0	1
2021.03.22	07:38:00	1.18982	1.18983	1.18978	1.18979	19	0	1
2021.03.22	07:39:00	1.18979	1.18984	1.18978	1.18984	14	0	1
2021.03.22	07:40:00	1.18984	1.18986	1.18977	1.18985	7	0	2
2021.03.22	07:41:00	1.18985	1.18985	1.18976	1.18979	13	0	1
2021.03.22	07:42:00	1.18977	1.18978	1.18976	1.18977	7	0	1
2021.03.22	07:43:00	1.18977	1.18982	1.18975	1.18977	15	0	1
2021.03.22	07:44:00	1.18979	1.18982	1.18979	1.18981	9	0	1
2021.03.22	07:45:00	1.18981	1.18988	1.18981	1.18986	17	0	1
2021.03.22	07:46:00	1.18986	1.18989	1.18982	1.18985	21	0	1
2021.03.22	07:47:00	1.18986	1.18989	1.18983	1.18985	25	0	2
2021.03.22	07:48:00	1.18985	1.18986	1.18975	1.18975	20	0	1
2021.03.22	07:49:00	1.18975	1.18981	1.18974	1.18977	14	0	1
2021.03.22	07:50:00	1.18977	1.18984	1.18976	1.18983	21	0	1
2021.03.22	07:51:00	1.18983	1.18992	1.18983	1.18989	20	0	1
2021.03.22	07:52:00	1.18989	1.18997	1.18989	1.18990	23	0	1
2021.03.22	07:53:00	1.18986	1.18988	1.18979	1.18979	17	0	2
2021.03.22	07:54:00	1.18979	1.18979	1.18966	1.18974	33	0	1
2021.03.22	07:55:00	1.18975	1.18976	1.18969	1.18969	27	0	1
2021.03.22	07:56:00	1.18968	1.18968	1.18961	1.18963	30	0	1
2021.03.22	07:57:00	1.18963	1.18963	1.18951	1.18951	21	0	1
2021.03.22	07:58:00	1.18952	1.18955	1.18932	1.18936	75	0	1
2021.03.22	07:59:00	1.18935	1.18942	1.18935	1.18937	39	0	2
2021.03.22	08:00:00	1.18936	1.18957	1.18931	1.18932	95	0	1
2021.03.22	08:01:00	1.18932	1.18945	1.18932	1.18936	54	0	1
2021.03.22	08:02:00	1.18936	1.18936	1.18921	1.18929	50	0	1
2021.03.22	08:03:00	1.18930	1.18932	1.18914	1.18915	41	0	1
2021.03.22	08:04:00	1.18915	1.18923	1.18909	1.18920	71	0	1
2021.03.22	08:05:00	1.18920	1.18926	1.18920	1.18925	42	0	1
2021.03.22	08:06:00	1.18926	1.18937	1.18925	1.18937	17	0	1
2021.03.22	08:07:00	1.18937	1.18951	1.18937	1.18946	39	0	1
2021.03.22	08:08:00	1.18947	1.18949	1.18937	1.18949	27	0	1
2021.03.22	08:09:00	1.18939	1.18939	1.18927	1.18930	22	0	1
2021.03.22	08:10:00	1.18930	1.18933	1.18928	1.18930	16	0	1
2021.03.22	08:11:00	1.18931	1.18935	1.18924	1.18924	33	0	1
2021.03.22	08:12:00	1.18924	1.18933	1.18922	1.18929	39	0	1
2021.03.22	08:13:00	1.18928	1.18930	1.18910	1.18910	33	0	1
2021.03.22	08:14:00	1.18909	1.18909	1.18889	1.18891	72	0	1
2021.03.22	08:15:00	1.18890	1.18894	1.18886	1.18887	73	0	1
2021.03.22	08:16:00	1.18888	1.18888	1.18878	1.18878	38	0	1
2021.03.22	08:17:00	1.18879	1.18880	1.18872	1.18878	58	0	1
2021.03.22	08:18:00	1.18879	1.18883	1.18873	1.18878	55	0	1
2021.03.22	08:19:00	1.18878	1.18898	1.18874	1.18898	61	0	1
2021.03.22	08:20:00	1.18898	1.18904	1.18894	1.18904	27	0	1
2021.03.22	08:21:00	1.18905	1.18914	1.18903	1.18914	24	0	1
2021.03.22	08:22:00	1.18914	1.18918	1.18903	1.18903	36	0	1
2021.03.22	08:23:00	1.18904	1.18911	1.18903	1.18905	34	0	1
2021.03.22	08:24:00	1.18904	1.18917	1.18903	1.18916	44	0	1
2021.03.22	08:25:00	1.18917	1.18920	1.18907	1.18911	64	0	1
2021.03.22	08:26:00	1.18911	1.18914	1.18902	1.18903	44	0	1
2021.03.22	08:27:00	1.18904	1.18909	1.18897	1.18900	48	0	1
2021.03.22	08:28:00	1.18899	1.18908	1.18898	1.18900	35	0	1
2021.03.22	08:29:00	1.18899	1.18907	1.18899	1.18904	49	0	1
2021.03.22	08:30:00	1.18904	1.18912	1.18889	1.18892	64	0	1
2021.03.22	08:31:00	1.18892	1.18895	1.18877	1.18878	54	0	1
2021.03.22	08:32:00	1.18879	1.18889	1.18875	1.18889	43	0	1
2021.03.22	08:33:00	1.18888	1.18891	1.18868	1.18874	56	0	1
2021.03.22	08:34:00	1.18874	1.18891	1.18872	1.18888	40	0	1
2021.03.22	08:35:00	1.18889	1.18904	1.18889	1.18902	48	0	1
2021.03.22	08:36:00	1.18901	1.18904	1.18892	1.18892	51	0	1
2021.03.22	08:37:00	1.18892	1.18908	1.18892	1.18897	68	0	1
2021.03.22	08:38:00	1.18897	1.18922	1.18896	1.18920	53	0	1
2021.03.22	08:39:00	1.18920	1.18925	1.18913	1.18918	60	0	1
2021.03.22	08:40:00	1.18918	1.18922	1.18910	1.18919	38	0	1
2021.03.22	08:41:00	1.18918	1.18918	1.18877	1.18878	63	0	1
2021.03.22	08:42:00	1.18878	1.18883	1.18877	1.18882	44	0	1
2021.03.22	08:43:00	1.18881	1.18882	1.18863	1.18866	46	0	1
2021.03.22	08:44:00	1.18866	1.18867	1.18855	1.18857	43	0	1
2021.03.22	08:45:00	1.18857	1.18875	1.18851	1.18875	36	0	1
2021.03.22	08:46:00	1.18874	1.18882	1.18873	1.18880	35	0	1
2021.03.22	08:47:00	1.18881	1.18884	1.18851	1.18851	31	0	1
2021.03.22	08:48:00	1.18850	1.18858	1.18847	1.18856	31	0	1
2021.03.22	08:49:00	1.18856	1.18862	1.18849	1.18860	36	0	1
2021.03.22	08:50:00	1.18860	1.18864	1.18855	1.18855	38	0	1
2021.03.22	08:51:00	1.18855	1.18861	1.18847	1.18848	25	0	1
2021.03.22	08:52:00	1.18849	1.18853	1.18846	1.18850	20	0	1
2021.03.22	08:53:00	1.18850	1.18858	1.18846	1.18847	28	0	1
2021.03.22	08:54:00	1.18848	1.18863	1.18845	1.18860	39	0	1
2021.03.22	08:55:00	1.18860	1.18880	1.18856	1.18874	31	0	1
2021.03.22	08:56:00	1.18874	1.18875	1.18854	1.18856	26	0	1
2021.03.22	08:57:00	1.18851	1.18851	1.18832	1.18833	37	0	1
2021.03.22	08:58:00	1.18834	1.18835	1.18826	1.18826	30	0	1
2021.03.22	08:59:00	1.18824	1.18830	1.18824	1.18829	23	0	1
2021.03.22	09:00:00	1.18829	1.18830	1.18809	1.18815	62	0	1
2021.03.22	09:01:00	1.18819	1.18835	1.18807	1.18829	96	0	1
2021.03.22	09:02:00	1.18830	1.18849	1.18825	1.18840	72	0	1
2021.03.22	09:03:00	1.18840	1.18840	1.18805	1.18810	69	0	1
2021.03.22	09:04:00	1.18810	1.18820	1.18766	1.18773	118	0	1
2021.03.22	09:05:00	1.18773	1.18776	1.18757	1.18772	91	0	1
2021.03.22	09:06:00	1.18772	1.18776	1.18744	1.18757	109	0	1
2021.03.22	09:07:00	1.18757	1.18769	1.18745	1.18766	68	0	1
2021.03.22	09:08:00	1.18768	1.18787	1.18757	1.18777	72	0	1
2021.03.22	09:09:00	1.18778	1.18795	1.18775	1.18778	71	0	1
2021.03.22	09:10:00	1.18778	1.18783	1.18763	1.18774	68	0	1
2021.03.22	09:11:00	1.18773	1.18779	1.18763	1.18779	40	0	1
2021.03.22	09:12:00	1.18779	1.18784	1.18768	1.18771	22	0	1
2021.03.22	09:13:00	1.18770	1.18788	1.18767	1.18783	56	0	1
2021.03.22	09:14:00	1.18783	1.18800	1.18783	1.18800	43	0	1
2021.03.22	09:15:00	1.18800	1.18811	1.18798	1.18803	64	0	1
2021.03.22	09:16:00	1.18802	1.18827	1.18799	1.18820	92	0	1
2021.03.22	09:17:00	1.18821	1.18845	1.18817	1.18836	79	0	1
2021.03.22	09:18:00	1.18838	1.18865	1.18824	1.18865	96	0	1
2021.03.22	09:19:00	1.18866	1.18869	1.18832	1.18837	82	0	1
2021.03.22	09:20:00	1.18836	1.18838	1.18819	1.18825	51	0	1
2021.03.22	09:21:00	1.18825	1.18830	1.18806	1.18809	41	0	1
2021.03.22	09:22:00	1.18809	1.18844	1.18809	1.18844	52	0	1
2021.03.22	09:23:00	1.18844	1.18849	1.18839	1.18844	47	0	1
2021.03.22	09:24:00	1.18844	1.18849	1.18824	1.18824	56	0	1
2021.03.22	09:25:00	1.18824	1.18848	1.18824	1.18848	38	0	1
2021.03.22	09:26:00	1.18845	1.18860	1.18843	1.18845	85	0	1
2021.03.22	09:27:00	1.18844	1.18854	1.18843	1.18845	59	0	1
2021.03.22	09:28:00	1.18846	1.18857	1.18846	1.18852	26	0	1
2021.03.22	09:29:00	1.18854	1.18875	1.18850	1.18868	59	0	1
2021.03.22	09:30:00	1.18869	1.18879	1.18867	1.18878	53	0	1
2021.03.22	09:31:00	1.18878	1.18887	1.18865	1.18865	63	0	1
2021.03.22	09:32:00	1.18864	1.18869	1.18843	1.18843	30	0	1
2021.03.22	09:33:00	1.18839	1.18848	1.18832	1.18843	58	0	1
2021.03.22	09:34:00	1.18843	1.18856	1.18834	1.18853	58	0	1
2021.03.22	09:35:00	1.18853	1.18878	1.18852	1.18876	60	0	1
2021.03.22	09:36:00	1.18876	1.18877	1.18864	1.18876	41	0	1
2021.03.22	09:37:00	1.18876	1.18882	1.18860	1.18880	52	0	1
2021.03.22	09:38:00	1.18880	1.18881	1.18844	1.18844	41	0	1
2021.03.22	09:39:00	1.18844	1.18849	1.18840	1.18843	69	0	1
2021.03.22	09:40:00	1.18844	1.18845	1.18830	1.18833	42	0	1
2021.03.22	09:41:00	1.18833	1.18836	1.18826	1.18833	51	0	1
2021.03.22	09:42:00	1.18832	1.18850	1.18832	1.18847	39	0	1
2021.03.22	09:43:00	1.18847	1.18866	1.18845	1.18859	41	0	1
2021.03.22	09:44:00	1.18859	1.18859	1.18839	1.18839	50	0	1
2021.03.22	09:45:00	1.18839	1.18859	1.18836	1.18855	57	0	1
2021.03.22	09:46:00	1.18854	1.18863	1.18850	1.18855	41	0	1
2021.03.22	09:47:00	1.18855	1.18855	1.18830	1.18830	47	0	1
2021.03.22	09:48:00	1.18829	1.18829	1.18778	1.18798	116	0	1
2021.03.22	09:49:00	1.18799	1.18813	1.18792	1.18813	67	0	1
2021.03.22	09:50:00	1.18813	1.18814	1.18794	1.18799	78	0	1
2021.03.22	09:51:00	1.18799	1.18802	1.18788	1.18794	51	0	1
2021.03.22	09:52:00	1.18794	1.18834	1.18793	1.18832	86	0	1
2021.03.22	09:53:00	1.18833	1.18838	1.18814	1.18819	81	0	1
2021.03.22	09:54:00	1.18819	1.18836	1.18818	1.18836	79	0	1
2021.03.22	09:55:00	1.18836	1.18858	1.18834	1.18852	89	0	1
2021.03.22	09:56:00	1.18853	1.18872	1.18848	1.18872	84	0	1
2021.03.22	09:57:00	1.18872	1.18875	1.18835	1.18839	117	0	1
2021.03.22	09:58:00	1.18840	1.18844	1.18810	1.18827	126	0	1
2021.03.22	09:59:00	1.18827	1.18854	1.18826	1.18841	114	0	1
2021.03.22	10:00:00	1.18841	1.18861	1.18826	1.18833	177	0	1
2021.03.22	10:01:00	1.18834	1.18853	1.18830	1.18851	101	0	1
2021.03.22	10:02:00	1.18853	1.18853	1.18823	1.18833	115	0	1
2021.03.22	10:03:00	1.18833	1.18841	1.18818	1.18833	83	0	1
2021.03.22	10:04:00	1.18832	1.18834	1.18824	1.18828	75	0	1
2021.03.22	10:05:00	1.18828	1.18828	1.18804	1.18809	70	0	1
2021.03.22	10:06:00	1.18808	1.18819	1.18771	1.18771	93	0	1
2021.03.22	10:07:00	1.18771	1.18780	1.18758	1.18771	109	0	1
2021.03.22	10:08:00	1.18771	1.18798	1.18770	1.18796	81	0	1
2021.03.22	10:09:00	1.18796	1.18805	1.18793	1.18796	68	0	1
2021.03.22	10:10:00	1.18795	1.18817	1.18788	1.18815	80	0	1
2021.03.22	10:11:00	1.18818	1.18827	1.18818	1.18826	76	0	1
2021.03.22	10:12:00	1.18826	1.18840	1.18810	1.18812	68	0	1
2021.03.22	10:13:00	1.18811	1.18843	1.18811	1.18831	76	0	1
2021.03.22	10:14:00	1.18832	1.18854	1.18829	1.18849	102	0	1
2021.03.22	10:15:00	1.18850	1.18853	1.18841	1.18849	80	0	1
2021.03.22	10:16:00	1.18850	1.18859	1.18848	1.18858	63	0	1
2021.03.22	10:17:00	1.18859	1.18874	1.18857	1.18870	81	0	1
2021.03.22	10:18:00	1.18870	1.18883	1.18868	1.18877	88	0	1
2021.03.22	10:19:00	1.18878	1.18901	1.18877	1.18899	58	0	1
2021.03.22	10:20:00	1.18898	1.18922	1.18897	1.18913	96	0	1
2021.03.22	10:21:00	1.18914	1.18918	1.18885	1.18887	102	0	1
2021.03.22	10:22:00	1.18886	1.18895	1.18875	1.18881	95	0	1
2021.03.22	10:23:00	1.18881	1.18905	1.18881	1.18899	109	0	1
2021.03.22	10:24:00	1.18898	1.18900	1.18884	1.18884	67	0	1
2021.03.22	10:25:00	1.18884	1.18889	1.18868	1.18873	97	0	1
2021.03.22	10:26:00	1.18870	1.18884	1.18866	1.18879	79	0	1
2021.03.22	10:27:00	1.18880	1.18892	1.18878	1.18889	45	0	1
2021.03.22	10:28:00	1.18887	1.18903	1.18884	1.18903	83	0	1
2021.03.22	10:29:00	1.18904	1.18922	1.18897	1.18917	114	0	1
2021.03.22	10:30:00	1.18915	1.18923	1.18911	1.18919	66	0	1
2021.03.22	10:31:00	1.18920	1.18946	1.18919	1.18945	61	0	1
2021.03.22	10:33:00	1.18994	1.19040	1.18988	1.19027	157	0	1
2021.03.22	10:34:00	1.19027	1.19048	1.19025	1.19041	120	0	1
2021.03.22	10:35:00	1.19042	1.19047	1.19032	1.19043	85	0	1
2021.03.22	10:36:00	1.19041	1.19043	1.19017	1.19038	124	0	1
2021.03.22	10:37:00	1.19037	1.19045	1.19024	1.19044	83	0	1
2021.03.22	10:38:00	1.19040	1.19040	1.19021	1.19021	100	0	1
2021.03.22	10:39:00	1.19021	1.19022	1.18996	1.18997	84	0	1
2021.03.22	10:40:00	1.18999	1.18999	1.18978	1.18982	76	0	1
2021.03.22	10:41:00	1.18982	1.18992	1.18980	1.18991	95	0	1
2021.03.22	10:42:00	1.18991	1.19011	1.18991	1.19008	57	0	1
2021.03.22	10:43:00	1.19007	1.19016	1.18992	1.19008	68	0	1
2021.03.22	10:44:00	1.19007	1.19008	1.18987	1.18997	80	0	1
2021.03.22	10:45:00	1.18997	1.19016	1.18997	1.19010	62	0	1
2021.03.22	10:46:00	1.19010	1.19011	1.18982	1.18984	60	0	1
2021.03.22	10:47:00	1.18986	1.18991	1.18976	1.18978	35	0	1
2021.03.22	10:48:00	1.18978	1.18979	1.18966	1.18972	50	0	1
2021.03.22	10:49:00	1.18972	1.18978	1.18965	1.18971	71	0	1
2021.03.22	10:50:00	1.18972	1.18990	1.18971	1.18971	55	0	1
2021.03.22	10:51:00	1.18971	1.18983	1.18966	1.18983	49	0	1
2021.03.22	10:52:00	1.18984	1.19010	1.18984	1.19008	62	0	1
2021.03.22	10:53:00	1.19008	1.19009	1.19002	1.19005	24	0	1
2021.03.22	10:54:00	1.19004	1.19023	1.19004	1.19018	44	0	1
2021.03.22	10:55:00	1.19018	1.19044	1.19017	1.19039	66	0	1
2021.03.22	10:56:00	1.19038	1.19060	1.19028	1.19060	71	0	1
2021.03.22	10:57:00	1.19060	1.19060	1.19032	1.19032	59	0	1
2021.03.22	10:58:00	1.19032	1.19032	1.19001	1.19009	53	0	1
2021.03.22	10:59:00	1.19009	1.19025	1.19008	1.19023	51	0	1
2021.03.22	11:00:00	1.19022	1.19033	1.19020	1.19020	77	0	1
2021.03.22	11:01:00	1.19020	1.19048	1.19019	1.19041	67	0	1
2021.03.22	11:02:00	1.19040	1.19041	1.19015	1.19019	57	0	1
2021.03.22	11:03:00	1.19021	1.19031	1.19017	1.19018	48	0	1
2021.03.22	11:04:00	1.19019	1.19021	1.19008	1.19013	42	0	1
2021.03.22	11:05:00	1.19014	1.19026	1.19013	1.19026	52	0	1
2021.03.22	11:06:00	1.19026	1.19042	1.19017	1.19042	79	0	1
2021.03.22	11:07:00	1.19042	1.19049	1.19031	1.19048	53	0	1
2021.03.22	11:08:00	1.19048	1.19060	1.19039	1.19057	47	0	1
2021.03.22	11:09:00	1.19053	1.19053	1.19029	1.19033	36	0	1
2021.03.22	11:10:00	1.19033	1.19039	1.19023	1.19027	67	0	1
2021.03.22	11:11:00	1.19027	1.19029	1.19018	1.19029	44	0	1
2021.03.22	11:12:00	1.19030	1.19033	1.19022	1.19031	32	0	1
2021.03.22	11:13:00	1.19031	1.19032	1.19016	1.19021	29	0	1
2021.03.22	11:14:00	1.19021	1.19035	1.19017	1.19017	45	0	1
